Update,Reward
1,-347.23858642578125
2,-325.44476318359375
3,-223.03855895996094
4,-203.60601806640625
5,-187.96945190429688
6,-183.4650421142578
7,-169.84457397460938
8,-158.1650848388672
9,-158.78955078125
10,-257.1656494140625
11,-149.20596313476562
12,-137.86627197265625
13,-243.08641052246094
14,-154.06085205078125
15,-140.71005249023438
16,-126.284912109375
17,-116.50321960449219
18,-117.80609130859375
19,-218.63430786132812
20,-214.06546020507812
21,-103.94219970703125
22,-87.23355102539062
23,-57.85566711425781
24,-82.24008178710938
25,-70.35240936279297
26,-50.29358673095703
27,-153.03076171875
28,-52.31452560424805
29,-38.181217193603516
30,-23.48867416381836
31,-12.089677810668945
32,-29.362390518188477
33,-65.72610473632812
34,21.281494140625
35,-100.60445404052734
36,20.905241012573242
37,22.563159942626953
38,10.133255004882812
39,28.33376693725586
40,4.619965076446533
41,12.671704292297363
42,37.6071662902832
43,34.946197509765625
44,38.10394287109375
45,45.33076095581055
46,64.74607849121094
47,-49.20954132080078
48,-267.9016418457031
49,-177.23106384277344
50,69.74954986572266
51,57.638832092285156
52,58.917362213134766
53,57.98276138305664
54,77.14132690429688
55,77.42940521240234
56,-108.57071685791016
57,88.86589050292969
58,3.4631500244140625
59,53.66001892089844
60,85.8547134399414
61,50.741783142089844
62,-15.186744689941406
63,82.66648864746094
64,95.43219757080078
65,98.1795425415039
66,102.90950012207031
67,-18.840110778808594
68,93.30614471435547
69,4.2895660400390625
70,-135.36822509765625
71,106.48530578613281
72,100.94073486328125
73,-9.323406219482422
74,121.12115478515625
75,108.33833312988281
76,131.2259521484375
77,141.85763549804688
78,130.9150390625
79,5.8921356201171875
80,10.325157165527344
81,133.63011169433594
82,9.364543914794922
83,-68.57044982910156
84,143.0890350341797
85,124.97123718261719
86,125.88240814208984
87,50.76895523071289
88,159.3778533935547
89,138.18316650390625
90,150.47369384765625
91,167.46405029296875
92,159.77842712402344
93,134.6821746826172
94,168.03109741210938
95,-94.10624694824219
96,144.69741821289062
97,168.13816833496094
98,146.41485595703125
99,31.409122467041016
100,134.48333740234375
101,155.9261932373047
