Update,Reward
294,235.78952026367188
295,509.1962890625
296,490.628173828125
297,510.497802734375
298,372.90509033203125
299,372.28076171875
300,358.7060852050781
301,475.7481689453125
302,475.7023010253906
303,519.7587890625
304,214.69557189941406
305,333.684814453125
306,491.95050048828125
307,497.0992431640625
308,339.8170471191406
309,493.5924072265625
310,506.5732421875
311,487.891357421875
312,499.9942626953125
313,483.8891296386719
314,374.10040283203125
315,492.5693359375
316,239.173583984375
317,391.07135009765625
318,517.5552978515625
319,349.580078125
320,502.5179443359375
321,463.60150146484375
322,146.0950469970703
323,494.4685974121094
324,487.30126953125
325,488.3367614746094
326,486.34014892578125
327,486.6435546875
328,462.2354431152344
329,486.88812255859375
330,488.03253173828125
331,497.5621032714844
332,452.51519775390625
333,501.46331787109375
334,514.7845458984375
335,505.27239990234375
336,509.20343017578125
337,493.509033203125
338,498.71923828125
339,354.13739013671875
340,500.19830322265625
341,364.2334899902344
342,462.62493896484375
343,330.5428466796875
344,436.0781555175781
345,482.7239074707031
346,473.8086853027344
347,495.57159423828125
348,506.45928955078125
349,507.77691650390625
350,463.49273681640625
351,364.73956298828125
352,517.7489624023438
353,370.913818359375
354,393.7463684082031
355,489.52496337890625
356,538.0558471679688
357,493.30413818359375
358,501.0763244628906
359,501.1259765625
360,492.75250244140625
361,239.33273315429688
362,517.0264892578125
363,383.17193603515625
364,528.1763916015625
365,366.2752990722656
366,495.0521240234375
367,374.62188720703125
368,489.4593811035156
369,383.4860534667969
370,352.9709167480469
371,371.62078857421875
372,473.4598388671875
373,393.2957763671875
374,482.7331848144531
375,512.1588134765625
376,509.6444091796875
377,496.87359619140625
378,510.8601379394531
379,525.682861328125
380,330.8747253417969
381,405.43157958984375
382,509.4799499511719
383,344.59942626953125
384,509.878173828125
385,511.6986999511719
386,387.607421875
387,348.30511474609375
388,487.9000244140625
389,496.9562072753906
390,510.30755615234375
391,484.6927490234375
392,365.6075439453125
393,484.89251708984375
394,505.21539306640625
395,387.5147705078125
396,508.79150390625
397,506.2857360839844
398,471.6018981933594
399,537.7083129882812
400,377.57958984375
401,511.2312316894531
402,500.49017333984375
403,513.2198486328125
404,393.37322998046875
405,274.4207763671875
406,527.954833984375
407,492.0382995605469
408,502.38116455078125
409,533.5994262695312
410,486.86962890625
411,515.2584838867188
412,527.605224609375
413,269.5218811035156
414,520.8070678710938
415,512.2562255859375
416,527.5609130859375
417,523.4243774414062
418,537.244873046875
419,519.375732421875
420,543.6167602539062
421,396.4878845214844
422,510.84521484375
423,536.7069091796875
424,366.5738830566406
425,357.8409118652344
426,524.5107421875
427,505.0127258300781
428,527.643798828125
429,390.76580810546875
430,512.8338623046875
431,533.2097778320312
432,554.262939453125
433,541.0550537109375
434,406.0461120605469
435,510.441650390625
436,502.7090148925781
437,519.98828125
