Update,Reward
306,318.88812255859375
307,424.1679992675781
308,468.2665710449219
309,448.3642578125
310,455.9171142578125
311,431.468505859375
312,381.13409423828125
313,487.91058349609375
314,460.8280029296875
315,477.62335205078125
316,410.97003173828125
317,454.60137939453125
318,367.10540771484375
319,462.1275329589844
320,355.7823486328125
321,512.3060302734375
322,331.1372375488281
323,228.66220092773438
324,450.2763366699219
325,462.7459716796875
326,456.96246337890625
327,370.06005859375
328,471.9503173828125
329,490.627197265625
330,454.216796875
331,462.7974548339844
332,450.77056884765625
333,340.8636474609375
334,484.1474609375
335,475.0353698730469
336,454.5084228515625
337,451.11572265625
338,483.71685791015625
339,502.8851623535156
340,494.00762939453125
341,497.66900634765625
342,388.148681640625
343,363.9233703613281
344,464.0167541503906
345,511.72705078125
346,495.3606262207031
347,486.90679931640625
348,485.8959045410156
349,491.4210205078125
350,150.15390014648438
351,517.044677734375
352,519.519287109375
353,348.544189453125
354,521.9027099609375
355,250.57228088378906
356,388.16259765625
357,371.2461242675781
358,467.97100830078125
359,489.59515380859375
360,492.1784973144531
361,488.9342041015625
362,484.50732421875
363,381.15618896484375
364,503.5579528808594
365,363.916748046875
366,482.24713134765625
367,509.64508056640625
368,442.3380126953125
369,493.006591796875
370,534.8900146484375
371,534.210205078125
372,494.41375732421875
373,504.2801818847656
374,504.60418701171875
375,395.319091796875
376,400.58447265625
377,496.28240966796875
378,373.26434326171875
379,412.58489990234375
380,375.9630126953125
381,515.963623046875
382,519.5965576171875
383,400.3411865234375
384,185.41212463378906
385,287.0225830078125
386,394.92364501953125
387,512.9598388671875
388,284.3519592285156
389,516.265380859375
390,373.8885803222656
391,262.2133483886719
392,517.82568359375
393,504.5504150390625
394,375.7320556640625
395,489.902099609375
396,522.7276611328125
397,503.47235107421875
398,513.2686767578125
399,481.27886962890625
400,509.030517578125
401,497.16912841796875
402,386.125
403,530.0482177734375
404,504.23779296875
405,508.54833984375
406,507.08026123046875
407,508.8957214355469
408,497.2276611328125
409,490.82818603515625
410,442.02587890625
411,526.6133422851562
412,499.36370849609375
413,496.021240234375
414,483.5947265625
415,516.6787109375
416,499.38812255859375
417,373.2981872558594
418,513.4033203125
419,513.9528198242188
420,374.8379211425781
421,521.4539794921875
422,528.7418212890625
423,517.541259765625
424,523.1883544921875
425,397.640625
426,517.3187255859375
427,280.0989685058594
428,396.5460205078125
429,380.518310546875
430,525.1282958984375
431,541.0482788085938
432,520.8231201171875
433,537.694580078125
434,510.0001220703125
435,535.2037353515625
436,533.5787963867188
437,426.417724609375
438,524.2188110351562
439,435.56707763671875
440,-4.9604949951171875
441,501.0986328125
442,283.6496887207031
443,525.1832275390625
444,382.6479187011719
445,361.9729919433594
446,524.830078125
447,512.3885498046875
448,548.725830078125
449,525.2242431640625
450,505.66925048828125
451,530.3827514648438
452,530.9580078125
453,509.7249755859375
454,389.2730712890625
455,496.65460205078125
456,359.81292724609375
457,541.6648559570312
458,554.0206298828125
459,425.9866943359375
460,537.3017578125
461,531.7257080078125
462,525.0606079101562
463,332.57147216796875
464,516.14306640625
465,572.9435424804688
466,562.4715576171875
467,430.4798583984375
468,536.6398315429688
469,539.7208251953125
470,448.1452941894531
471,513.921142578125
472,554.3331909179688
473,551.502685546875
474,521.6911010742188
475,428.2729797363281
476,555.33544921875
477,351.20733642578125
478,322.015869140625
479,394.7274475097656
480,411.2078857421875
481,564.0006713867188
482,558.0087890625
483,390.3453063964844
484,545.9882202148438
485,514.5030517578125
486,537.22314453125
487,556.8308715820312
488,526.04931640625
489,329.52874755859375
490,517.6376342773438
491,537.8228759765625
492,554.5595092773438
493,554.708984375
494,547.00439453125
495,546.8707275390625
496,548.75341796875
497,312.34710693359375
498,549.0308837890625
499,526.565185546875
500,565.25341796875
501,549.6132202148438
502,521.57958984375
503,546.9964599609375
504,554.949462890625
505,408.44769287109375
506,288.14520263671875
507,552.5799560546875
508,437.064208984375
509,319.84918212890625
510,511.0363464355469
511,513.3673706054688
512,495.3509216308594
513,525.1873168945312
514,546.517578125
515,561.1835327148438
516,544.2587890625
517,517.679931640625
518,536.0869140625
519,530.5370483398438
520,427.3436584472656
521,415.2025451660156
522,566.5953369140625
523,567.27783203125
524,412.0469970703125
525,568.5586547851562
526,453.6337585449219
527,543.0609130859375
528,567.8346557617188
529,445.9682922363281
530,443.1107482910156
531,539.4693603515625
532,564.185302734375
533,563.1519775390625
534,536.434814453125
535,549.9017333984375
536,398.0271301269531
537,443.8822021484375
538,415.45843505859375
539,518.9471435546875
540,552.0899658203125
541,554.5346069335938
542,548.3778076171875
543,543.4310302734375
544,540.2465209960938
545,564.2332763671875
546,559.499755859375
547,556.2803955078125
548,427.9887390136719
549,534.3201904296875
550,538.8873901367188
551,538.5260009765625
552,542.9014892578125
553,534.82666015625
554,554.3956909179688
555,541.057861328125
556,545.4140625
557,387.88751220703125
558,550.2040405273438
559,568.458740234375
560,316.6340026855469
561,544.2073974609375
562,431.63580322265625
563,565.4906616210938
564,551.7669677734375
565,542.0845336914062
566,434.6054992675781
567,559.0388793945312
568,557.2434692382812
569,332.80535888671875
570,24.799057006835938
571,467.2231140136719
572,577.6386108398438
573,442.7261962890625
574,435.058349609375
575,441.671630859375
576,449.6802673339844
577,535.9849853515625
578,300.5914001464844
579,558.8450927734375
580,425.8394775390625
581,395.3558044433594
582,554.6226806640625
583,466.02093505859375
584,179.59249877929688
585,545.2449340820312
586,434.9493408203125
587,573.8176879882812
588,550.7974853515625
589,447.1921691894531
590,439.7208251953125
591,561.620361328125
592,538.4871826171875
593,567.0025634765625
594,407.71795654296875
595,557.0549926757812
596,581.363525390625
597,561.6028442382812
598,432.8255310058594
599,421.32501220703125
600,446.1342468261719
601,451.3707275390625
602,345.05670166015625
603,425.1028137207031
604,563.3968505859375
605,336.8619384765625
606,169.56736755371094
607,551.9962158203125
608,302.826416015625
609,537.1461181640625
610,425.05535888671875
611,550.114013671875
612,571.6819458007812
613,574.5313110351562
614,560.5498046875
615,426.67388916015625
616,279.68133544921875
617,466.0792236328125
618,586.2835693359375
619,420.9550476074219
620,573.447998046875
621,602.3988647460938
622,432.38385009765625
623,448.94171142578125
624,565.055419921875
625,408.8025817871094
626,562.403076171875
627,537.3936157226562
628,533.9598388671875
629,551.7655029296875
630,548.7567749023438
631,559.5486450195312
632,440.7094421386719
633,546.82666015625
634,570.9200439453125
635,582.2437744140625
636,413.1831970214844
637,576.1527099609375
638,570.5731201171875
639,329.5328369140625
640,456.51263427734375
641,540.2230224609375
642,589.3693237304688
643,570.1033935546875
644,353.696533203125
645,405.9808654785156
646,568.0567626953125
647,329.4452209472656
648,574.4187622070312
649,556.440185546875
650,563.4959106445312
651,460.07794189453125
652,551.0324096679688
653,558.4154052734375
654,471.92816162109375
655,588.9360961914062
656,469.2838134765625
657,545.0264892578125
658,577.5704345703125
659,604.3262939453125
660,357.4779052734375
661,308.43084716796875
662,290.408203125
663,434.8725280761719
664,503.3946533203125
665,585.7056274414062
666,574.460693359375
667,604.8893432617188
668,589.0372314453125
